feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
ydiJ	ResistanceType	No	0.107862712819307	0.0263442427950156	0.0149217961397867	0.203210172933141	CPLM	1.01	6	6	0
ybaJ	ResistanceType	No	-0.0650556948788673	0.0162370588885466	0.0160415911478593	0.206338897901877	CPLM	1.99	6	6	0
valV	ResistanceType	No	0.137111432350486	0.0347611169776585	0.016897359172015	0.209144672015884	CPLM	1.01	6	6	0
yhfZ	ResistanceType	No	0.134704349890823	0.0339741845138747	0.0166093396089966	0.209144672015884	CPLM	1.01	6	6	0
livH	ResistanceType	No	0.179592724553185	0.0459227673689309	0.0173827367429753	0.210971963852444	CPLM	1.01	6	6	0
yciF	ResistanceType	No	-0.1576742568824	0.0405315509272509	0.0176881981888482	0.210971963852444	CPLM	1.99	6	6	0
rbsD	ResistanceType	No	0.149256910378351	0.0391471699452278	0.0188960726649056	0.215642461246631	CPLM	1.01	6	6	0
yliD	ResistanceType	No	0.123656134673843	0.0323938477182216	0.0188222771096086	0.215642461246631	CPLM	1.01	6	6	0
yodD	ResistanceType	No	-0.172667046862212	0.0454112443768121	0.0190659493175375	0.215642461246631	CPLM	1.99	6	6	0
livK	ResistanceType	No	0.20333302957983	0.0540833969939973	0.0197813941929935	0.216276576510062	CPLM	1.01	6	6	0
yciE	ResistanceType	No	-0.162848107682534	0.0431587795501064	0.01954975837045	0.216276576510062	CPLM	1.99	6	6	0
frdC	ResistanceType	No	-0.128915497882678	0.0353689125264505	0.0218700949160386	0.220719727152636	CPLM	1.99	6	6	0
livG	ResistanceType	No	0.164672037757776	0.0444431785073723	0.0207403893069885	0.220719727152636	CPLM	1.01	6	6	0
yhbO	ResistanceType	No	-0.214728557301674	0.0587468864066212	0.0216728098073102	0.220719727152636	CPLM	1.99	6	6	0
yjeF	ResistanceType	No	-0.0961299393266195	0.0261626207470121	0.0213099709952986	0.220719727152636	CPLM	1.99	6	6	0
yncB	ResistanceType	No	-0.0750019461892532	0.0203651521430774	0.0211508404436472	0.220719727152636	CPLM	1.99	6	6	0
livF	ResistanceType	No	0.140708388447335	0.0390135006129992	0.0226237037265681	0.221374278559306	CPLM	1.01	6	6	0
ompF	ResistanceType	No	0.421962972013316	0.117084323928741	0.0226788088509745	0.221374278559306	CPLM	1.01	6	6	0
ygaC	ResistanceType	No	-0.166227116087466	0.0462936902839273	0.0229473337530987	0.221374278559306	CPLM	1.99	6	6	0
spy	ResistanceType	No	-0.188647789694077	0.0532199346108917	0.0239125288369051	0.227342303145068	CPLM	1.99	6	6	0
frdB	ResistanceType	No	-0.123682196136805	0.0354747327200291	0.0252030614215002	0.236188689892916	CPLM	1.99	6	6	0
yjbA	ResistanceType	No	-0.176912875198433	0.0509831586712346	0.0255830171532875	0.236372665528966	CPLM	1.99	6	6	0
ybhC	ResistanceType	No	0.109092660411504	0.0318093476230908	0.0265458874991046	0.241295314306758	CPLM	1.01	6	6	0
yedP	ResistanceType	No	-0.13948775493859	0.0409979267526644	0.027219288504116	0.241295314306758	CPLM	1.99	6	6	0
yjgB	ResistanceType	No	-0.157188176691149	0.0460618899766293	0.0269642740277464	0.241295314306758	CPLM	1.99	6	6	0
yncC	ResistanceType	No	-0.162792657361851	0.0480618157981085	0.0276024793654062	0.241429686182753	CPLM	1.99	6	6	0
rbsC	ResistanceType	No	0.130811105493595	0.0397578540875304	0.0302099679817182	0.260759723631673	CPLM	1.01	6	6	0
ybdR	ResistanceType	No	-0.147737052860792	0.0455151254494199	0.0314979275113218	0.261005777296589	CPLM	1.99	6	6	0
ybgS	ResistanceType	No	-0.183375882221066	0.0563187067500794	0.0311972521560957	0.261005777296589	CPLM	1.99	6	6	0
ycfJ	ResistanceType	No	-0.134136117372731	0.0413056809106216	0.0314529179479757	0.261005777296589	CPLM	1.99	6	6	0
yeaS	ResistanceType	No	-0.0958965611945923	0.029645164709167	0.0318299728410475	0.261005777296589	CPLM	1.99	6	6	0
yliB	ResistanceType	No	0.119097122361216	0.0370455243375569	0.0324378138248224	0.262706245297327	CPLM	1.01	6	6	0
yliI	ResistanceType	No	-0.137061711390511	0.0428579547288328	0.0329621633549477	0.263697306839581	CPLM	1.99	6	6	0
blc	ResistanceType	No	-0.102637643049055	0.0325877745389225	0.0345281235491961	0.269648202955627	CPLM	1.99	6	6	0
pstS	ResistanceType	No	0.110028024524735	0.0348922171219803	0.0344024496652777	0.269648202955627	CPLM	1.01	6	6	0
intB	ResistanceType	No	-0.677463482903059	0.217953763853873	0.0359313316521332	0.27404687550381	CPLM	1.99	6	6	0
ptsG	ResistanceType	No	0.0946456176485915	0.0304999851980761	0.0361111503627361	0.27404687550381	CPLM	1.01	6	6	0
rbsA	ResistanceType	No	0.14493843168576	0.0468073304015488	0.0363446313549261	0.27404687550381	CPLM	1.01	6	6	0
yjbQ	ResistanceType	No	-0.0987961751357599	0.0326431428873925	0.0389119977741165	0.290071256134323	CPLM	1.99	6	6	0
alaW	ResistanceType	No	0.0909538260759194	0.0335528102861433	0.0534948767302864	0.302522751164378	CPLM	1.01	6	6	0
codA	ResistanceType	No	0.163600168759674	0.0586118871093771	0.0492493867095436	0.302522751164378	CPLM	1.01	6	6	0
fic	ResistanceType	No	-0.116872957893659	0.0425328061769064	0.0514890949051636	0.302522751164378	CPLM	1.99	6	6	0
frdD	ResistanceType	No	-0.102499278244711	0.0362736467912893	0.047550965113937	0.302522751164378	CPLM	1.99	6	6	0
gcvP	ResistanceType	No	0.152004603365314	0.0557420399826019	0.0526092930652191	0.302522751164378	CPLM	1.01	6	6	0
gnsA	ResistanceType	No	0.127073109143004	0.0452617215868994	0.0484391416631538	0.302522751164378	CPLM	1.01	6	6	0
katG	ResistanceType	No	0.100588074561356	0.0352685117536284	0.0462990759147047	0.302522751164378	CPLM	1.01	6	6	0
ldcC	ResistanceType	No	-0.124975568901377	0.0452990515407035	0.050907026057141	0.302522751164378	CPLM	1.99	6	6	0
