feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
ychM	ResistanceType	TP	-0.128028209698236	0.0523076243924726	0.0706274851773624	0.499308220629105	CPLM	1.01	6	6	0
ydeE	ResistanceType	TP	0.127823038061056	0.0557987784813093	0.0837845473217507	0.499308220629105	CPLM	1.99	6	6	0
ydeP	ResistanceType	TP	0.214579688979889	0.102144314144954	0.103565546161511	0.499308220629105	CPLM	1.99	6	6	0
ydgI	ResistanceType	TP	0.121676375370941	0.0565195066445382	0.0976720373774283	0.499308220629105	CPLM	1.99	6	6	0
ydgR	ResistanceType	TP	0.216095838360321	0.0849710248040365	0.0637658272600447	0.499308220629105	CPLM	1.99	6	6	0
ydiI	ResistanceType	TP	-0.0867185642558286	0.033630084819741	0.0614180919240217	0.499308220629105	CPLM	1.01	6	6	0
ydiJ	ResistanceType	TP	-0.103124394650243	0.0407706179953274	0.0647073082796769	0.499308220629105	CPLM	1.01	6	6	0
yeaD	ResistanceType	TP	-0.0843441546770143	0.0366511102827776	0.0828231223949858	0.499308220629105	CPLM	1.01	6	6	0
yeaS	ResistanceType	TP	0.104087336939973	0.0487604373871149	0.0996833308966177	0.499308220629105	CPLM	1.99	6	6	0
yehU	ResistanceType	TP	-0.104755499137205	0.0456929239571871	0.0836174928141338	0.499308220629105	CPLM	1.01	6	6	0
yfbJ	ResistanceType	TP	0.237008533017133	0.10750199087023	0.0921696558319523	0.499308220629105	CPLM	1.99	6	6	0
yfcZ	ResistanceType	TP	0.165872832380625	0.0607686126030281	0.0524656455213952	0.499308220629105	CPLM	1.99	6	6	0
yfiA	ResistanceType	TP	0.0968226239464168	0.0427036551840078	0.0859823464777795	0.499308220629105	CPLM	1.99	6	6	0
ygaH	ResistanceType	TP	-0.0777111609228729	0.0349496099638283	0.0902583483875354	0.499308220629105	CPLM	1.01	6	6	0
yhfZ	ResistanceType	TP	-0.108736088836982	0.0505044461077598	0.09765238459193	0.499308220629105	CPLM	1.01	6	6	0
yhiO	ResistanceType	TP	0.0729614691446127	0.0271204428530168	0.0546424249067605	0.499308220629105	CPLM	1.99	6	6	0
yiaG	ResistanceType	TP	0.151789357928428	0.0560963480287774	0.0537666023635119	0.499308220629105	CPLM	1.99	6	6	0
yicE	ResistanceType	TP	-0.077563730297762	0.0306285347504619	0.0644997333017	0.499308220629105	CPLM	1.01	6	6	0
yieF	ResistanceType	TP	0.0675581049906508	0.0313196458072796	0.0972097519302692	0.499308220629105	CPLM	1.99	6	6	0
yiiT	ResistanceType	TP	0.0574873384345421	0.0259118621239204	0.0907562352072573	0.499308220629105	CPLM	1.99	6	6	0
yjbJ	ResistanceType	TP	0.247562934495201	0.112827093697334	0.0932560477460574	0.499308220629105	CPLM	1.99	6	6	0
yjdI	ResistanceType	TP	0.0816834022201429	0.038396943513077	0.10050807375585	0.499308220629105	CPLM	1.99	6	6	0
yjdJ	ResistanceType	TP	0.0865724084460092	0.0384733745465592	0.0876267205489858	0.499308220629105	CPLM	1.99	6	6	0
yliE	ResistanceType	TP	-0.157022497214528	0.0629845530779719	0.0672658495449529	0.499308220629105	CPLM	1.01	6	6	0
yncB	ResistanceType	TP	0.0746144174388789	0.0361380132165932	0.107875232851967	0.499308220629105	CPLM	1.99	6	6	0
yodA	ResistanceType	TP	-0.496646540937312	0.237480956992729	0.104675515617788	0.499308220629105	CPLM	1.01	6	6	0
yqeG	ResistanceType	TP	0.20991519615641	0.0781806844781709	0.0549424254066592	0.499308220629105	CPLM	1.99	6	6	0
yqgB	ResistanceType	TP	-0.102815385585951	0.0491063482846679	0.10438993301069	0.499308220629105	CPLM	1.01	6	6	0
ytfK	ResistanceType	TP	0.17091517997341	0.0699841067865129	0.0710397332369346	0.499308220629105	CPLM	1.99	6	6	0
ytfQ	ResistanceType	TP	0.0928404355848707	0.0371256109555781	0.0667158132361704	0.499308220629105	CPLM	1.99	6	6	0
zntR	ResistanceType	TP	0.0682133232449454	0.0308783627479645	0.091718208758315	0.499308220629105	CPLM	1.99	6	6	0
argB	ResistanceType	TP	-0.130715009544297	0.0639732920514197	0.110531467025712	0.505075370728602	CPLM	1.01	6	6	0
argD	ResistanceType	TP	-0.105092496173398	0.0518484647067293	0.112607263138603	0.505075370728602	CPLM	1.01	6	6	0
dapD	ResistanceType	TP	-0.0699190110525409	0.0346316556253287	0.113635739021877	0.505075370728602	CPLM	1.01	6	6	0
hybB	ResistanceType	TP	-0.159806603228873	0.079473376134176	0.114691722006984	0.505075370728602	CPLM	1.01	6	6	0
nagA	ResistanceType	TP	0.174962192488643	0.0859937141079424	0.111627865477146	0.505075370728602	CPLM	1.99	6	6	0
sdaC	ResistanceType	TP	0.0855120952037196	0.0420173203587717	0.11155549486618	0.505075370728602	CPLM	1.99	6	6	0
yebO	ResistanceType	TP	0.184302611059481	0.0918787802158747	0.115332915859879	0.505075370728602	CPLM	1.99	6	6	0
yeeV	ResistanceType	TP	-0.106972893207021	0.052325424612742	0.110393115703974	0.505075370728602	CPLM	1.01	6	6	0
ygaZ	ResistanceType	TP	-0.0770596458153745	0.038193048678294	0.113803964741903	0.505075370728602	CPLM	1.01	6	6	0
yqjE	ResistanceType	TP	0.0548396739078272	0.0273412115828451	0.115356720475051	0.505075370728602	CPLM	1.99	6	6	0
argE	ResistanceType	TP	-0.116664425687061	0.0609585582401779	0.128178778266546	0.505547348000814	CPLM	1.01	6	6	0
bax	ResistanceType	TP	0.0584968993253921	0.030191862547658	0.124734400472546	0.505547348000814	CPLM	1.99	6	6	0
carB	ResistanceType	TP	-0.112976110296289	0.0587458875948904	0.126813459180341	0.505547348000814	CPLM	1.01	6	6	0
dcp	ResistanceType	TP	-0.0659418833761923	0.034661001462521	0.129866772661021	0.505547348000814	CPLM	1.01	6	6	0
ddlA	ResistanceType	TP	0.100353198681653	0.051577776583493	0.123570310338356	0.505547348000814	CPLM	1.99	6	6	0
dppB	ResistanceType	TP	0.0645533057690811	0.0328387379381686	0.120753733544011	0.505547348000814	CPLM	1.99	6	6	0
dppF	ResistanceType	TP	0.0736597862657684	0.0372401959196421	0.119078650186805	0.505547348000814	CPLM	1.99	6	6	0
hybF	ResistanceType	TP	-0.0891463360655203	0.0472922992952236	0.132512354643666	0.505547348000814	CPLM	1.01	6	6	0
kbl	ResistanceType	TP	0.147148495964058	0.0781431854219619	0.132810430770023	0.505547348000814	CPLM	1.99	6	6	0
metE	ResistanceType	TP	-0.0630556558761124	0.0334039249189077	0.13210517127822	0.505547348000814	CPLM	1.01	6	6	0
metY	ResistanceType	TP	-0.093316342196089	0.0478247256120872	0.122785777049831	0.505547348000814	CPLM	1.01	6	6	0
mqo	ResistanceType	TP	-0.159037067309722	0.0815314144231195	0.122869264964257	0.505547348000814	CPLM	1.01	6	6	0
nagB	ResistanceType	TP	0.0978818080359203	0.0517168420396811	0.131348320453684	0.505547348000814	CPLM	1.99	6	6	0
osmB	ResistanceType	TP	0.12616216763335	0.0661619846199942	0.129211509010388	0.505547348000814	CPLM	1.99	6	6	0
phnB	ResistanceType	TP	0.152554572818812	0.0806592889607107	0.131546065014332	0.505547348000814	CPLM	1.99	6	6	0
phoP	ResistanceType	TP	0.160405082543525	0.0821662843566512	0.122647010877294	0.505547348000814	CPLM	1.99	6	6	0
proK	ResistanceType	TP	-0.0802723537800096	0.0416023261567249	0.125885453193771	0.505547348000814	CPLM	1.01	6	6	0
pyrI	ResistanceType	TP	-0.107305331818307	0.0546924035130415	0.121279187224204	0.505547348000814	CPLM	1.01	6	6	0
recB	ResistanceType	TP	-0.081724831144934	0.0435665035368495	0.133919925600101	0.505547348000814	CPLM	1.01	6	6	0
rluB	ResistanceType	TP	-0.085406396395561	0.0456689751158334	0.134812626133551	0.505547348000814	CPLM	1.01	6	6	0
rumB	ResistanceType	TP	-0.0941458173329322	0.0503035430167205	0.134588923621155	0.505547348000814	CPLM	1.01	6	6	0
sodC	ResistanceType	TP	0.100943387128349	0.0522177538490536	0.125364238807918	0.505547348000814	CPLM	1.99	6	6	0
speA	ResistanceType	TP	-0.0697527569412151	0.0352526896496487	0.118985182388791	0.505547348000814	CPLM	1.01	6	6	0
trpD	ResistanceType	TP	-0.128643215502834	0.0669531850239979	0.127067938920463	0.505547348000814	CPLM	1.01	6	6	0
trpE	ResistanceType	TP	-0.119013267368187	0.0613177164746119	0.124244832859142	0.505547348000814	CPLM	1.01	6	6	0
yejG	ResistanceType	TP	0.0883317647252388	0.0447614429336487	0.119703933551003	0.505547348000814	CPLM	1.99	6	6	0
ymdF	ResistanceType	TP	0.209964283558876	0.105835154212397	0.118275383254974	0.505547348000814	CPLM	1.99	6	6	0
yncC	ResistanceType	TP	0.129423287630922	0.0687669863483705	0.132965020743942	0.505547348000814	CPLM	1.99	6	6	0
yobB	ResistanceType	TP	-0.133657835448567	0.0684096743089324	0.122424175490922	0.505547348000814	CPLM	1.01	6	6	0
yqjD	ResistanceType	TP	0.0510074505476118	0.0260649875322818	0.121982850183041	0.505547348000814	CPLM	1.99	6	6	0
yrbC	ResistanceType	TP	0.0714103165964613	0.0373938505509201	0.128793290600132	0.505547348000814	CPLM	1.99	6	6	0
bolA	ResistanceType	TP	0.0751923364740785	0.0410803842883779	0.141166788700384	0.506564964298593	CPLM	1.99	6	6	0
