feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
proX	ResistanceType	No	0.211923624425971	0.0762174283035013	0.0497923312834484	0.509268400975017	CPLM	1.01	6	6	0
pstS	ResistanceType	No	0.0941027390260032	0.0334447146846369	0.0481363612552173	0.509268400975017	CPLM	1.01	6	6	0
speC	ResistanceType	No	0.136100577791775	0.047861126368947	0.0466944893188965	0.509268400975017	CPLM	1.01	6	6	0
uvrB	ResistanceType	No	-0.0997907955750607	0.0358418616002999	0.0496052281085948	0.509268400975017	CPLM	1.99	6	6	0
ydhL	ResistanceType	No	-0.128643835449419	0.0446328967376342	0.0449106774039098	0.509268400975017	CPLM	1.99	6	6	0
yedR	ResistanceType	No	-0.112288317452437	0.0398242445083558	0.0478477176734996	0.509268400975017	CPLM	1.99	6	6	0
yeeE	ResistanceType	No	-0.0971793962482644	0.0336966791783061	0.0448348401767813	0.509268400975017	CPLM	1.99	6	6	0
yeeF	ResistanceType	No	0.103791811503493	0.0357982461740004	0.0441465084969238	0.509268400975017	CPLM	1.01	6	6	0
yrbL	ResistanceType	No	-0.120769755168467	0.0420856757059041	0.0454861788435076	0.509268400975017	CPLM	1.99	6	6	0
argA	ResistanceType	No	0.186520863880864	0.0695921541431333	0.0552171300658021	0.516087631148417	CPLM	1.01	6	6	0
argC	ResistanceType	No	0.112215679464789	0.0450640105500077	0.0674743413414725	0.516087631148417	CPLM	1.01	6	6	0
argI	ResistanceType	No	0.289818434774836	0.146937610419864	0.119840876487467	0.516087631148417	CPLM	1.01	6	6	0
asd	ResistanceType	No	0.0546076940432994	0.0227503283398491	0.0743318507124844	0.516087631148417	CPLM	1.01	6	6	0
asnT	ResistanceType	No	0.0862019595418829	0.0396876616106355	0.0955949686715494	0.516087631148417	CPLM	1.01	6	6	0
asnU	ResistanceType	No	0.0860622365483611	0.0411391344608163	0.104596445630473	0.516087631148417	CPLM	1.01	6	6	0
asnV	ResistanceType	No	0.0845978266917391	0.0422572341668662	0.115855307967475	0.516087631148417	CPLM	1.01	6	6	0
asnW	ResistanceType	No	0.084233887586658	0.0405563950646404	0.106388706317631	0.516087631148417	CPLM	1.01	6	6	0
bacA	ResistanceType	No	0.0904887305594348	0.0415382553762826	0.0949095277441995	0.516087631148417	CPLM	1.01	6	6	0
carA	ResistanceType	No	0.0754148826933124	0.0290426626970342	0.0602575265750883	0.516087631148417	CPLM	1.01	6	6	0
cpdB	ResistanceType	No	0.100928925067197	0.0498739643851771	0.113023028696369	0.516087631148417	CPLM	1.01	6	6	0
cspA	ResistanceType	No	-0.101374512130393	0.0408192522503414	0.0679559506234218	0.516087631148417	CPLM	1.99	6	6	0
cueO	ResistanceType	No	0.0813596279353456	0.0340500312610247	0.075215619037284	0.516087631148417	CPLM	1.01	6	6	0
dapB	ResistanceType	No	0.0962420172386308	0.0370328785188155	0.060122358527091	0.516087631148417	CPLM	1.01	6	6	0
dapD	ResistanceType	No	0.072008950307137	0.0271015541784652	0.0565667804982043	0.516087631148417	CPLM	1.01	6	6	0
deaD	ResistanceType	No	-0.092601688788084	0.0395447956059813	0.079231679761993	0.516087631148417	CPLM	1.99	6	6	0
dinB	ResistanceType	No	-0.110458131249985	0.0500065305214575	0.0917410567839838	0.516087631148417	CPLM	1.99	6	6	0
emrA	ResistanceType	No	0.141765347750669	0.0601972492741467	0.0780866484049107	0.516087631148417	CPLM	1.01	6	6	0
emtA	ResistanceType	No	0.0752695293718786	0.0394465047978774	0.129021907787104	0.516087631148417	CPLM	1.01	6	6	0
entA	ResistanceType	No	-0.116063159101021	0.0556578104300108	0.105389365608076	0.516087631148417	CPLM	1.99	6	6	0
fadL	ResistanceType	No	0.131239642011067	0.0548147720923541	0.0748226166017038	0.516087631148417	CPLM	1.01	6	6	0
fhuF	ResistanceType	No	-0.0971281829011593	0.0394857699719289	0.0697043607244901	0.516087631148417	CPLM	1.99	6	6	0
fic	ResistanceType	No	-0.107921846258108	0.0501992305032297	0.0979958374752648	0.516087631148417	CPLM	1.99	6	6	0
gabP	ResistanceType	No	0.127550793008248	0.0499869747373653	0.0631926986348681	0.516087631148417	CPLM	1.01	6	6	0
gapC_2	ResistanceType	No	-0.0464669693857898	0.024273395473199	0.12810717943859	0.516087631148417	CPLM	1.99	6	6	0
gdhA	ResistanceType	No	0.0952280716894418	0.0467313185559323	0.1112241886861	0.516087631148417	CPLM	1.01	6	6	0
glgC	ResistanceType	No	0.0586809938251799	0.025610581688898	0.0837390069652119	0.516087631148417	CPLM	1.01	6	6	0
glgP	ResistanceType	No	0.0631484926921684	0.0323717161437374	0.122854137973989	0.516087631148417	CPLM	1.01	6	6	0
glgS	ResistanceType	No	-0.110223712362957	0.0552753321448425	0.116903651453545	0.516087631148417	CPLM	1.99	6	6	0
glpQ	ResistanceType	No	0.101247614608162	0.0496995526586269	0.111298164038671	0.516087631148417	CPLM	1.01	6	6	0
glpT	ResistanceType	No	0.124942823888443	0.0605130935559617	0.107873208761233	0.516087631148417	CPLM	1.01	6	6	0
gltB	ResistanceType	No	0.0698844477532634	0.0269000467908771	0.0601790869526411	0.516087631148417	CPLM	1.01	6	6	0
gsk	ResistanceType	No	0.135349509995158	0.0703697566064849	0.126773722065025	0.516087631148417	CPLM	1.01	6	6	0
guaC	ResistanceType	No	0.141132588014007	0.0654939387736512	0.0974450748567178	0.516087631148417	CPLM	1.01	6	6	0
hisM	ResistanceType	No	0.081709257599899	0.0358142171902437	0.0846486990909952	0.516087631148417	CPLM	1.01	6	6	0
hybA	ResistanceType	No	-0.116849079998288	0.0532397585764914	0.0931945589348622	0.516087631148417	CPLM	1.99	6	6	0
hybO	ResistanceType	No	-0.108095229613926	0.0537004620192888	0.114416111324584	0.516087631148417	CPLM	1.99	6	6	0
ilvL	ResistanceType	No	0.102620653235526	0.0499257568496759	0.109011929988855	0.516087631148417	CPLM	1.01	6	6	0
katG	ResistanceType	No	0.0984861219719909	0.0387033128831488	0.0636662438836376	0.516087631148417	CPLM	1.01	6	6	0
kbl	ResistanceType	No	-0.08033436975274	0.0318507936608965	0.0652031333538653	0.516087631148417	CPLM	1.99	6	6	0
leuU	ResistanceType	No	0.0691391722278094	0.0287669548930709	0.0740808221032972	0.516087631148417	CPLM	1.01	6	6	0
lipA	ResistanceType	No	-0.105897901345945	0.0451694804076429	0.0789924031805131	0.516087631148417	CPLM	1.99	6	6	0
manX	ResistanceType	No	0.064530755301578	0.0306495387960274	0.103018947740014	0.516087631148417	CPLM	1.01	6	6	0
metC	ResistanceType	No	0.0853059962849283	0.0440972718270126	0.125166630469082	0.516087631148417	CPLM	1.01	6	6	0
mipA	ResistanceType	No	0.100913711462978	0.0451665629457323	0.089188401364582	0.516087631148417	CPLM	1.01	6	6	0
mutY	ResistanceType	No	0.0682962884238643	0.0320876731297675	0.100385311747126	0.516087631148417	CPLM	1.01	6	6	0
oppA	ResistanceType	No	-0.0561001154324712	0.0261359516223547	0.0983701868294495	0.516087631148417	CPLM	1.99	6	6	0
pdxK	ResistanceType	No	0.149010174606706	0.0651750676824115	0.0841990546340996	0.516087631148417	CPLM	1.01	6	6	0
pntA	ResistanceType	No	0.111142289111746	0.0512549410598256	0.0959796020065987	0.516087631148417	CPLM	1.01	6	6	0
pntB	ResistanceType	No	0.103623970486731	0.0519570183157859	0.116859295205738	0.516087631148417	CPLM	1.01	6	6	0
potA	ResistanceType	No	0.111647443235509	0.0491125191450358	0.0854158862441867	0.516087631148417	CPLM	1.01	6	6	0
potB	ResistanceType	No	0.113098618898104	0.0519540315872072	0.0950736579072027	0.516087631148417	CPLM	1.01	6	6	0
potC	ResistanceType	No	0.107962828118436	0.0564798752164136	0.128519523989492	0.516087631148417	CPLM	1.01	6	6	0
pphA	ResistanceType	No	-0.173622250468538	0.0837239600016357	0.106776132679738	0.516087631148417	CPLM	1.99	6	6	0
proP	ResistanceType	No	-0.0784132792133102	0.0311931946018034	0.065790523390989	0.516087631148417	CPLM	1.99	6	6	0
proV	ResistanceType	No	0.212337999069675	0.110201823334592	0.126277888611835	0.516087631148417	CPLM	1.01	6	6	0
proW	ResistanceType	No	0.214362334044433	0.0956257311913074	0.0884569499957118	0.516087631148417	CPLM	1.01	6	6	0
puuA	ResistanceType	No	-0.151620876439043	0.0559941304653263	0.053659293551546	0.516087631148417	CPLM	1.99	6	6	0
pykA	ResistanceType	No	0.0678973883229609	0.0257744423357853	0.0579253329849887	0.516087631148417	CPLM	1.01	6	6	0
pyrL	ResistanceType	No	0.0830677341744084	0.0317504535128814	0.0590300370429814	0.516087631148417	CPLM	1.01	6	6	0
rihA	ResistanceType	No	0.0902669902418133	0.0430483686607167	0.104019813082341	0.516087631148417	CPLM	1.01	6	6	0
rnb	ResistanceType	No	0.0789606157814397	0.0324782469458166	0.0718889527559447	0.516087631148417	CPLM	1.01	6	6	0
rssB	ResistanceType	No	-0.0677104254660048	0.0276453194792131	0.0705018467625559	0.516087631148417	CPLM	1.99	6	6	0
rumB	ResistanceType	No	0.11820890429271	0.0525001077660185	0.087490640803893	0.516087631148417	CPLM	1.01	6	6	0
rybA	ResistanceType	No	-0.0493644490912969	0.0208978320667819	0.0774784473294513	0.516087631148417	CPLM	1.99	6	6	0
sbmC	ResistanceType	No	-0.0771992979653016	0.0371748426784595	0.106425159503569	0.516087631148417	CPLM	1.99	6	6	0
sdaA	ResistanceType	No	-0.0951372209658521	0.0376828251175205	0.0650315450462311	0.516087631148417	CPLM	1.99	6	6	0
serB	ResistanceType	No	0.0913241517219311	0.0416457297112611	0.0933912406862015	0.516087631148417	CPLM	1.01	6	6	0
sodC	ResistanceType	No	-0.146252527388894	0.0748822516458038	0.122520515009363	0.516087631148417	CPLM	1.99	6	6	0
solA	ResistanceType	No	0.0960228024252091	0.0502345306335074	0.128525061546528	0.516087631148417	CPLM	1.01	6	6	0
speD	ResistanceType	No	0.094570344612018	0.0489976286766242	0.125800861957039	0.516087631148417	CPLM	1.01	6	6	0
tbpA	ResistanceType	No	0.150578930427636	0.0577447394216478	0.0595659859773205	0.516087631148417	CPLM	1.01	6	6	0
tdh	ResistanceType	No	-0.0665987053895338	0.0252499654504524	0.0577265526191327	0.516087631148417	CPLM	1.99	6	6	0
trpA	ResistanceType	No	0.0659918830166156	0.0243554698222796	0.0535633025857374	0.516087631148417	CPLM	1.01	6	6	0
trpC	ResistanceType	No	0.0633530238478985	0.0247015846297233	0.0623248919981393	0.516087631148417	CPLM	1.01	6	6	0
tsx	ResistanceType	No	0.0787917452573253	0.0397980392385248	0.118830198863617	0.516087631148417	CPLM	1.01	6	6	0
ugd	ResistanceType	No	0.344144738209252	0.158053699186499	0.0950212217548017	0.516087631148417	CPLM	1.01	6	6	0
uvrA	ResistanceType	No	-0.0681852685341856	0.0330036776068493	0.107718496566316	0.516087631148417	CPLM	1.99	6	6	0
valV	ResistanceType	No	0.119206789970132	0.0502039435336096	0.0764495177203701	0.516087631148417	CPLM	1.01	6	6	0
yaaA	ResistanceType	No	0.0801546611312757	0.0418644534980112	0.128061952351714	0.516087631148417	CPLM	1.01	6	6	0
yaaY	ResistanceType	No	-0.165095044081546	0.077122203485653	0.0990105900549677	0.516087631148417	CPLM	1.99	6	6	0
yadE	ResistanceType	No	-0.11528685467175	0.0547190584450571	0.102850934714643	0.516087631148417	CPLM	1.99	6	6	0
ybaL	ResistanceType	No	-0.112044319475186	0.0478522099611264	0.0792511783613346	0.516087631148417	CPLM	1.99	6	6	0
ybaT	ResistanceType	No	-0.132291314264692	0.0657969060088688	0.114720308935611	0.516087631148417	CPLM	1.99	6	6	0
ybaY	ResistanceType	No	-0.163790005270046	0.0773367760642068	0.101584340398399	0.516087631148417	CPLM	1.99	6	6	0
ybeL	ResistanceType	No	-0.122618589478868	0.0639450458417343	0.1276292724494	0.516087631148417	CPLM	1.99	6	6	0
ybfA	ResistanceType	No	-0.0722869180203392	0.0370296465471325	0.122656080155616	0.516087631148417	CPLM	1.99	6	6	0
ybhC	ResistanceType	No	0.113449611231854	0.0483585550651421	0.0788584867280892	0.516087631148417	CPLM	1.01	6	6	0
ybiH	ResistanceType	No	-0.0926072717228816	0.0405431880143433	0.0843981717646633	0.516087631148417	CPLM	1.99	6	6	0
ybiI	ResistanceType	No	-0.0976629075365645	0.0502646307593854	0.123953039992735	0.516087631148417	CPLM	1.99	6	6	0
yceI	ResistanceType	No	0.14278563910922	0.0682511060108871	0.104586563810444	0.516087631148417	CPLM	1.01	6	6	0
yceJ	ResistanceType	No	0.131285292306965	0.0638869609601285	0.109074160996192	0.516087631148417	CPLM	1.01	6	6	0
yceP	ResistanceType	No	-0.0959406438324132	0.0436097198454292	0.0926544225760456	0.516087631148417	CPLM	1.99	6	6	0
yciQ	ResistanceType	No	-0.101409693684494	0.0450703520188354	0.0876421577405382	0.516087631148417	CPLM	1.99	6	6	0
ydgD	ResistanceType	No	-0.108367397610439	0.0530156224983708	0.110432208342317	0.516087631148417	CPLM	1.99	6	6	0
ydhO	ResistanceType	No	0.134998569664605	0.0605471842283384	0.0896465064882735	0.516087631148417	CPLM	1.01	6	6	0
yebS	ResistanceType	No	-0.0968728104715547	0.0451769778875895	0.0986109024903519	0.516087631148417	CPLM	1.99	6	6	0
yedP	ResistanceType	No	-0.139908494762275	0.0596190856455322	0.0787984047590501	0.516087631148417	CPLM	1.99	6	6	0
yedS_2	ResistanceType	No	-0.0891763393045933	0.0422424928697693	0.102368321003072	0.516087631148417	CPLM	1.99	6	6	0
yedY	ResistanceType	No	-0.140317895754705	0.0548006124071677	0.0626038011044292	0.516087631148417	CPLM	1.99	6	6	0
yegD	ResistanceType	No	0.116436627495148	0.0422912997322491	0.0512055371642482	0.516087631148417	CPLM	1.01	6	6	0
yfiF	ResistanceType	No	0.111096489809313	0.0472337717977946	0.0783392026574681	0.516087631148417	CPLM	1.01	6	6	0
yghX	ResistanceType	No	-0.160688930393373	0.0591134062632475	0.0530790843479407	0.516087631148417	CPLM	1.99	6	6	0
ygiU	ResistanceType	No	-0.0805298747359567	0.0316922796723126	0.0639134345134899	0.516087631148417	CPLM	1.99	6	6	0
ygjF	ResistanceType	No	-0.0630946549690583	0.0242233001608988	0.0597513746541256	0.516087631148417	CPLM	1.99	6	6	0
yhfG	ResistanceType	No	-0.113441012782323	0.0526612695741071	0.0975250246911795	0.516087631148417	CPLM	1.99	6	6	0
yhhA	ResistanceType	No	-0.157354130148154	0.0794737149806985	0.118808140932348	0.516087631148417	CPLM	1.99	6	6	0
yhjE	ResistanceType	No	0.103351803309584	0.0478582561160519	0.096939087919568	0.516087631148417	CPLM	1.01	6	6	0
yifE	ResistanceType	No	0.0992899533819285	0.0517008157713217	0.127202411709815	0.516087631148417	CPLM	1.01	6	6	0
yjbA	ResistanceType	No	-0.114048827877061	0.0549276926946876	0.106462458669096	0.516087631148417	CPLM	1.99	6	6	0
yjbH	ResistanceType	No	0.295523630269743	0.153594115749268	0.126678760869467	0.516087631148417	CPLM	1.01	6	6	0
yjbJ	ResistanceType	No	-0.223324421754042	0.108839273377481	0.109457224680651	0.516087631148417	CPLM	1.99	6	6	0
yjeF	ResistanceType	No	-0.112202217630844	0.0551321908664251	0.111557282172449	0.516087631148417	CPLM	1.99	6	6	0
yjeS	ResistanceType	No	-0.0980380019990845	0.0401174275018258	0.0709191691640717	0.516087631148417	CPLM	1.99	6	6	0
yjfN	ResistanceType	No	-0.111582860262907	0.0436932546602763	0.0630523633041417	0.516087631148417	CPLM	1.99	6	6	0
yliF	ResistanceType	No	0.168944275009	0.0807624127933826	0.104609701613387	0.516087631148417	CPLM	1.01	6	6	0
yliG	ResistanceType	No	0.0944596380237305	0.0438968143541453	0.0977777667217094	0.516087631148417	CPLM	1.01	6	6	0
yncC	ResistanceType	No	-0.169416199297364	0.0744125411690245	0.0850943601948417	0.516087631148417	CPLM	1.99	6	6	0
yniA	ResistanceType	No	-0.104563547537883	0.0540215897469093	0.125009589686062	0.516087631148417	CPLM	1.99	6	6	0
yqjD	ResistanceType	No	-0.104454841766367	0.0545894645726212	0.128233455811992	0.516087631148417	CPLM	1.99	6	6	0
yqjE	ResistanceType	No	-0.108680766353301	0.0537513752704371	0.113250282538575	0.516087631148417	CPLM	1.99	6	6	0
yqjF	ResistanceType	No	-0.181478201819331	0.08882602323351	0.110556589851731	0.516087631148417	CPLM	1.99	6	6	0
yqjK	ResistanceType	No	-0.12972253211026	0.0587885501016724	0.0919742051369145	0.516087631148417	CPLM	1.99	6	6	0
bcp	ResistanceType	No	0.0575197492609789	0.030330591430409	0.130776831025517	0.51852170459012	CPLM	1.01	6	6	0
gmk	ResistanceType	No	-0.0735983156508368	0.0388275254769491	0.130913895713347	0.51852170459012	CPLM	1.99	6	6	0
aroM	ResistanceType	No	-0.0690877207459025	0.0367016030942578	0.132909505748489	0.521314954586307	CPLM	1.99	6	6	0
ddlA	ResistanceType	No	-0.0997529293949564	0.0528986773568732	0.132400919707846	0.521314954586307	CPLM	1.99	6	6	0
hemH	ResistanceType	No	-0.0828606718699371	0.0442497776597188	0.134431411749621	0.524737104800453	CPLM	1.99	6	6	0
fklB	ResistanceType	No	0.0736283185828343	0.0395502517803709	0.136141784853861	0.525547628474089	CPLM	1.01	6	6	0
lysP	ResistanceType	No	0.0842500483484947	0.045335878049746	0.136660862563714	0.525547628474089	CPLM	1.01	6	6	0
mgtA	ResistanceType	No	-0.0558920631091271	0.0302670552222832	0.138529404020726	0.525547628474089	CPLM	1.01	6	6	0
osmB	ResistanceType	No	-0.200847365657819	0.108414460894439	0.137576285810878	0.525547628474089	CPLM	1.99	6	6	0
yjfO	ResistanceType	No	-0.0854802061961181	0.0462917405539695	0.138541639684382	0.525547628474089	CPLM	1.99	6	6	0
yohF	ResistanceType	No	-0.14239057240851	0.076395108361332	0.135790749420135	0.525547628474089	CPLM	1.99	6	6	0
csgA	ResistanceType	No	0.128393847545085	0.0700333024778915	0.140683524401542	0.528708314960215	CPLM	1.01	6	6	0
hybB	ResistanceType	No	-0.093897984045205	0.0511074144832391	0.140041607635879	0.528708314960215	CPLM	1.99	6	6	0
acrB	ResistanceType	No	-0.103596437366259	0.057071900855931	0.143677590742891	0.530890493776968	CPLM	1.99	6	6	0
aldA	ResistanceType	No	0.153601227848965	0.0852582980263942	0.145966633929142	0.530890493776968	CPLM	1.01	6	6	0
bolA	ResistanceType	No	-0.08703929520186	0.0489296320645575	0.149882108957877	0.530890493776968	CPLM	1.99	6	6	0
chaC	ResistanceType	No	-0.0611787708135793	0.0342459443003776	0.14856308738615	0.530890493776968	CPLM	1.99	6	6	0
dkgB	ResistanceType	No	0.221111079992412	0.123566255446074	0.148051777291454	0.530890493776968	CPLM	1.01	6	6	0
ecnB	ResistanceType	No	-0.117926479917518	0.0661415784812774	0.149172313307766	0.530890493776968	CPLM	1.99	6	6	0
