feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
hsdR	ResistanceType	No	-1.10770645102491	0.00645910709639221	6.93496087317511e-09	4.56320425454922e-06	CPLM	1.99	6	6	0
yjiY	ResistanceType	No	-1.16004210708241	0.0107170820776448	4.36832949868802e-08	1.43718040506836e-05	CPLM	1.01	6	6	0
yagF	ResistanceType	No	1.30030987513969	0.0223435240001186	5.22054806209105e-07	0.00011450402082853	CPLM	1.01	6	6	0
ydbD	ResistanceType	No	0.971888474608381	0.0341324704187353	9.05302625484204e-06	0.00148922281892152	CPLM	1.01	6	6	0
yagG	ResistanceType	No	1.02494729645824	0.0526581673778551	4.10775204119589e-05	0.00540580168621379	CPLM	1.01	6	6	0
pdxY	ResistanceType	No	0.118465343377996	0.0107334464282585	0.000383125523871475	0.0360137992439187	CPLM	1.01	6	6	0
sdaC	ResistanceType	No	0.203359859931679	0.0178641128982899	0.000339623616387586	0.0360137992439187	CPLM	1.01	6	6	0
