feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
hemD	ResistanceType	No	-0.0920939448117931	0.0232074607980638	0.0165623461964111	0.294028294215165	CPLM	1.99	6	6	0
ilvC	ResistanceType	No	0.131680579537532	0.0323464252174898	0.0152111049411842	0.294028294215165	CPLM	1.01	6	6	0
metF	ResistanceType	No	0.125212335662445	0.032233456372526	0.0177725977982149	0.294028294215165	CPLM	1.01	6	6	0
sgrS	ResistanceType	No	0.155478541944393	0.0390596499877998	0.0163937176220528	0.294028294215165	CPLM	1.01	6	6	0
ychP	ResistanceType	No	0.15030321811138	0.0362331317143504	0.014280821901031	0.294028294215165	CPLM	1.01	6	6	0
yecI	ResistanceType	No	-0.190257582150386	0.0488297139715211	0.0175957525917911	0.294028294215165	CPLM	1.99	6	6	0
yegD	ResistanceType	No	0.135329952219233	0.0324975272096521	0.0140958509701204	0.294028294215165	CPLM	1.01	6	6	0
yhjE	ResistanceType	No	0.148853193337092	0.0386749422479206	0.0183209119495772	0.294028294215165	CPLM	1.01	6	6	0
yiaD	ResistanceType	No	0.134644567017374	0.0332891591008252	0.0155435901751592	0.294028294215165	CPLM	1.01	6	6	0
yjbH	ResistanceType	No	0.372704172477117	0.0931170420366844	0.0160961291807439	0.294028294215165	CPLM	1.01	6	6	0
yjfN	ResistanceType	No	-0.194358125104975	0.0480386656744301	0.015528568118303	0.294028294215165	CPLM	1.99	6	6	0
yjbF	ResistanceType	No	0.357905621752023	0.0940545835874546	0.0190168359517748	0.297930429911139	CPLM	1.01	6	6	0
yjcD	ResistanceType	No	0.0962645862388713	0.0256739330869964	0.0199556183622549	0.305367369357295	CPLM	1.01	6	6	0
tsx	ResistanceType	No	0.0956509537753781	0.0260369914712515	0.0213224810592125	0.318868012203678	CPLM	1.01	6	6	0
malF	ResistanceType	No	-0.102300888070502	0.0280448937323687	0.021814670992523	0.318978966957337	CPLM	1.99	6	6	0
ivbL	ResistanceType	No	-0.0904587158239768	0.0263148100115283	0.0263525450112778	0.353877033008587	CPLM	1.99	6	6	0
livG	ResistanceType	No	0.0986019007028116	0.0286029392534807	0.0261196588232446	0.353877033008587	CPLM	1.01	6	6	0
malZ	ResistanceType	No	0.185440142768633	0.0533966833471995	0.0255167083361725	0.353877033008587	CPLM	1.01	6	6	0
yfbQ	ResistanceType	No	0.137616315301906	0.0393986046124448	0.0250563210454615	0.353877033008587	CPLM	1.01	6	6	0
argA	ResistanceType	No	0.137575371356177	0.0411907098047532	0.0288368150334791	0.370418057573088	CPLM	1.01	6	6	0
csgA	ResistanceType	No	0.111304897902993	0.0332419397801528	0.0286132893748191	0.370418057573088	CPLM	1.01	6	6	0
tke1	ResistanceType	No	0.20495507734529	0.0616619799526141	0.0292731595650465	0.370418057573088	CPLM	1.01	6	6	0
alaW	ResistanceType	No	0.0824800368485739	0.0261510715448277	0.034382146791011	0.384759183924246	CPLM	1.01	6	6	0
alaX	ResistanceType	No	0.0837235528721673	0.0264011447003172	0.0338185995645076	0.384759183924246	CPLM	1.01	6	6	0
codB	ResistanceType	No	0.120380293501513	0.0369308920249616	0.0310922653609537	0.384759183924246	CPLM	1.01	6	6	0
malM	ResistanceType	No	-0.115831348441853	0.0361025048310243	0.0326385270827125	0.384759183924246	CPLM	1.99	6	6	0
metI	ResistanceType	No	0.0919365709197021	0.0293953732005795	0.0352672926129929	0.384759183924246	CPLM	1.01	6	6	0
metN	ResistanceType	No	0.0959035418953713	0.0309824586161822	0.036382590479027	0.384759183924246	CPLM	1.01	6	6	0
nupG	ResistanceType	No	0.117017724703501	0.0370916431105181	0.0343542748655796	0.384759183924246	CPLM	1.01	6	6	0
phnB	ResistanceType	No	-0.107974709696048	0.0343049629749248	0.034597252266483	0.384759183924246	CPLM	1.99	6	6	0
tatC	ResistanceType	No	-0.0639142689101091	0.0207273710917306	0.0368036373887358	0.384759183924246	CPLM	1.99	6	6	0
tsgA	ResistanceType	No	0.152834602739557	0.0475514471399556	0.0324623826475093	0.384759183924246	CPLM	1.01	6	6	0
