feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
valY	ResistanceType	No	0.0662325349813261	0.0189528563293146	0.0250184086818512	0.0776081248906403	CPLM	1.01	6	6	0
glgS	ResistanceType	No	-0.0834920766264124	0.0243867135664435	0.0266901051126238	0.0811379195423764	CPLM	1.99	6	6	0
valU	ResistanceType	No	0.0624570081919788	0.0186918606799673	0.0287981904522074	0.0841793259372216	CPLM	1.01	6	6	0
valX	ResistanceType	No	0.0612414224763025	0.0182924318124289	0.0286243823453959	0.0841793259372216	CPLM	1.01	6	6	0
IS092	ResistanceType	No	-0.118431949127634	0.0365803612237647	0.0317465500891833	0.0910467096897332	CPLM	1.99	6	6	0
valT	ResistanceType	No	0.0641797442895122	0.020798250239321	0.0367230207142891	0.103368502751332	CPLM	1.01	6	6	0
valZ	ResistanceType	No	0.0622244711393261	0.0211564906528808	0.0423404932656921	0.117013726843367	CPLM	1.01	6	6	0
ycgK	ResistanceType	No	-0.0664715759553144	0.0238871471496817	0.0496794473714541	0.134844214293947	CPLM	1.99	6	6	0
idi	ResistanceType	No	-0.107082781668264	0.039522610398515	0.0535702111848832	0.142853896493022	CPLM	1.99	6	6	0
acrB	ResistanceType	No	-0.0543072626850091	0.0205690934772279	0.0575661600557393	0.150863040146076	CPLM	1.99	6	6	0
yfdC	ResistanceType	No	0.0850722899960562	0.0346989754456463	0.0703147060304354	0.181149751129257	CPLM	1.01	6	6	0
mgtA	ResistanceType	No	-0.118876136533385	0.0509913185192788	0.0801377641608552	0.202668646438299	CPLM	1.99	6	6	0
spf	ResistanceType	No	-0.0716896794637066	0.0309302571442415	0.0813341278469488	0.202668646438299	CPLM	1.99	6	6	0
upp	ResistanceType	No	-0.0705885122175691	0.030784712005376	0.0835829615418871	0.204913067005917	CPLM	1.99	6	6	0
yrbL	ResistanceType	No	-0.0665033494980405	0.0293279185029301	0.085957310517547	0.20738906664551	CPLM	1.99	6	6	0
ymdF	ResistanceType	No	-0.0840535098841604	0.0380633991995005	0.0918048195670964	0.218036446471854	CPLM	1.99	6	6	0
cspC	ResistanceType	No	-0.063664516019312	0.0305908627384964	0.105883739302649	0.244473296033656	CPLM	1.99	6	6	0
yhcN	ResistanceType	No	-0.116477034921187	0.0560277288454806	0.106152878540929	0.244473296033656	CPLM	1.99	6	6	0
inaA	ResistanceType	No	-0.152908855545198	0.076199701262229	0.115233802088307	0.261425939066011	CPLM	1.99	6	6	0
ycaC	ResistanceType	No	-0.0594183120979763	0.0306704634064901	0.12476188215336	0.27887950128398	CPLM	1.99	6	6	0
ydeI	ResistanceType	No	-0.0801389695065592	0.0436235103310363	0.140075432154952	0.308571966486272	CPLM	1.99	6	6	0
gcd	ResistanceType	No	-0.0498227572050365	0.0288018786432666	0.15871151622271	0.344630720940742	CPLM	1.99	6	6	0
sgrS	ResistanceType	No	0.0835451089892014	0.0493979519197528	0.16604610139765	0.355478977640039	CPLM	1.01	6	6	0
hemB	ResistanceType	No	-0.0530462857639477	0.032432797079667	0.177268604852021	0.374233721354266	CPLM	1.99	6	6	0
acrR	ResistanceType	No	-0.0967638448972424	0.0621687727081415	0.194583161397031	0.405159459347244	CPLM	1.99	6	6	0
argA	ResistanceType	No	0.0566327591132525	0.0389761555435783	0.219878934147434	0.447225647678694	CPLM	1.01	6	6	0
yncD	ResistanceType	No	-0.092859158036599	0.0640420963737749	0.220670549841461	0.447225647678694	CPLM	1.99	6	6	0
lysQ	ResistanceType	No	0.0988062055507681	0.0715339189221337	0.239347333249732	0.478694666499465	CPLM	1.01	6	6	0
ompF	ResistanceType	No	0.0596066951681489	0.0435404442757019	0.242838860797746	0.479370218717628	CPLM	1.01	6	6	0
lysT	ResistanceType	No	0.0960426374231869	0.0750850131107182	0.270018621951298	0.481818379631462	CPLM	1.01	6	6	0
lysV	ResistanceType	No	0.0966463207095552	0.0743948523847648	0.263731561708154	0.481818379631462	CPLM	1.01	6	6	0
lysW	ResistanceType	No	0.0978721850352469	0.0738913729898294	0.255931182825757	0.481818379631462	CPLM	1.01	6	6	0
lysY	ResistanceType	No	0.0962065587256752	0.0735273989849203	0.260839819836844	0.481818379631462	CPLM	1.01	6	6	0
lysZ	ResistanceType	No	0.0933734596063737	0.0734423462664632	0.272490758826831	0.481818379631462	CPLM	1.01	6	6	0
marA	ResistanceType	No	-0.169986492118461	0.13366849494333	0.27238884198293	0.481818379631462	CPLM	1.99	6	6	0
marR	ResistanceType	No	-0.17048839789199	0.130264455796913	0.260734652884281	0.481818379631462	CPLM	1.99	6	6	0
ycbZ	ResistanceType	No	0.0930065524664093	0.0705447710820916	0.257791921489799	0.481818379631462	CPLM	1.01	6	6	0
yeiR	ResistanceType	No	-0.0932579395826543	0.0733725138394721	0.272607767423064	0.481818379631462	CPLM	1.99	6	6	0
marB	ResistanceType	No	-0.19177319436078	0.154628544062309	0.282674267029928	0.482516082804665	CPLM	1.99	6	6	0
rydB	ResistanceType	No	-0.0724241625901872	0.0588257684768984	0.285700312186972	0.482516082804665	CPLM	1.99	6	6	0
yahA	ResistanceType	No	-0.170769533911454	0.136352937223564	0.278648714388165	0.482516082804665	CPLM	1.99	6	6	0
yjcH	ResistanceType	No	-0.0898311305683776	0.0727788108082866	0.284647646197363	0.482516082804665	CPLM	1.99	6	6	0
metI	ResistanceType	No	0.0642958502692618	0.0556312973377865	0.31211693414416	0.521338175713322	CPLM	1.01	6	6	0
ybjC	ResistanceType	No	-0.0650087564410093	0.05780265779074	0.323652314341926	0.534729910651878	CPLM	1.99	6	6	0
acs	ResistanceType	No	-0.0699226004258861	0.0636415672609261	0.333589939823631	0.542015672993455	CPLM	1.99	6	6	0
ynfM	ResistanceType	No	-0.0568765950075903	0.0519626040478411	0.335193903035426	0.542015672993455	CPLM	1.99	6	6	0
rimK	ResistanceType	No	-0.047227103864061	0.0468825090508569	0.370756936223801	0.592377723838825	CPLM	1.99	6	6	0
yhaV	ResistanceType	No	-0.0766558725987141	0.0766973668171615	0.374133299266626	0.592377723838825	CPLM	1.99	6	6	0
cspA	ResistanceType	No	0.0506950546247678	0.0526205583554874	0.389899707133861	0.593182329345393	CPLM	1.01	6	6	0
csrC	ResistanceType	No	-0.031853514816603	0.0330628778918316	0.389893225076995	0.593182329345393	CPLM	1.01	6	6	0
sohA	ResistanceType	No	-0.0987278151449158	0.102561810592859	0.390251532464074	0.593182329345393	CPLM	1.99	6	6	0
yejG	ResistanceType	No	-0.0686889076404551	0.0709747525905943	0.387951585930939	0.593182329345393	CPLM	1.99	6	6	0
argI	ResistanceType	No	0.0620258464035602	0.0656807039959615	0.398460444012876	0.599663242474823	CPLM	1.01	6	6	0
dppC	ResistanceType	No	0.0464692102692882	0.051614440044216	0.418856956494165	0.616820333606219	CPLM	1.01	6	6	0
yciF	ResistanceType	No	-0.0394167910294956	0.0441094079032018	0.422034965098992	0.616820333606219	CPLM	1.99	6	6	0
yodB	ResistanceType	No	0.0612041529418239	0.0673958407775065	0.415174979145756	0.616820333606219	CPLM	1.01	6	6	0
argC	ResistanceType	No	0.0357933618587293	0.0405136052324136	0.426874932771418	0.617952283631005	CPLM	1.01	6	6	0
hybA	ResistanceType	No	-0.065962755128074	0.0762345403052754	0.435704275469306	0.624783489352212	CPLM	1.99	6	6	0
entB	ResistanceType	No	-0.0505366451036254	0.0609052048471648	0.453324206501561	0.637522270610684	CPLM	1.99	6	6	0
glpT	ResistanceType	No	0.0522250562635775	0.063522046667693	0.457170575635293	0.637522270610684	CPLM	1.01	6	6	0
gltD	ResistanceType	No	0.0920192019997912	0.110006511500779	0.449941045076479	0.637522270610684	CPLM	1.01	6	6	0
actP	ResistanceType	No	-0.0546440693989311	0.0692156770295175	0.473998431318904	0.641223218460188	CPLM	1.99	6	6	0
bdm	ResistanceType	No	-0.0436493419405143	0.0570726993355889	0.487018230734775	0.641223218460188	CPLM	1.99	6	6	0
dppD	ResistanceType	No	0.0425094925752325	0.0556223083130962	0.487311498669566	0.641223218460188	CPLM	1.01	6	6	0
entC	ResistanceType	No	-0.0558216086965245	0.0734080820891556	0.489354561456459	0.641223218460188	CPLM	1.99	6	6	0
lpxL	ResistanceType	No	-0.0429336251074617	0.0552433998150395	0.480456962510948	0.641223218460188	CPLM	1.99	6	6	0
nfsA	ResistanceType	No	-0.0501691919228848	0.062627903725733	0.467974838227567	0.641223218460188	CPLM	1.99	6	6	0
yghW	ResistanceType	No	-0.0458341844169601	0.0602705414684712	0.489330251722904	0.641223218460188	CPLM	1.99	6	6	0
yhbW	ResistanceType	No	-0.0585194464221399	0.0787441872318834	0.498662371181488	0.647834875381078	CPLM	1.99	6	6	0
pstS	ResistanceType	No	-0.0498571585484581	0.0680232888340864	0.50423093627346	0.64951781621666	CPLM	1.99	6	6	0
hybC	ResistanceType	No	-0.0481485674409189	0.0666170778671049	0.509823519836341	0.651203151387595	CPLM	1.99	6	6	0
glpQ	ResistanceType	No	0.0388286053532423	0.0579837194035249	0.53975420130916	0.66782726452409	CPLM	1.01	6	6	0
hybB	ResistanceType	No	-0.0456750359604208	0.0678603582444809	0.537785970820047	0.66782726452409	CPLM	1.99	6	6	0
hybO	ResistanceType	No	-0.0491969700702195	0.0715808047210328	0.529674613866213	0.66782726452409	CPLM	1.99	6	6	0
mqo	ResistanceType	No	0.0607860426088313	0.0909287686310173	0.540412852213573	0.66782726452409	CPLM	1.01	6	6	0
dppF	ResistanceType	No	0.0376944480735645	0.0577946615005205	0.549844612822418	0.674003073782319	CPLM	1.01	6	6	0
dkgB	ResistanceType	No	0.0381982690966159	0.064535954784657	0.585757642404207	0.706628267027297	CPLM	1.99	6	6	0
fepA	ResistanceType	No	-0.0391313128048154	0.0653618310332478	0.581635087888279	0.706628267027297	CPLM	1.99	6	6	0
dppA	ResistanceType	No	0.0227160532963921	0.0402931478485225	0.603018015245071	0.72160990148999	CPLM	1.01	6	6	0
metQ	ResistanceType	No	0.0159505976264474	0.0286738743658906	0.607671495991571	0.72160990148999	CPLM	1.01	6	6	0
gltF	ResistanceType	No	0.0530946741049236	0.0989285407587914	0.61993656830151	0.730467894432787	CPLM	1.01	6	6	0
phoU	ResistanceType	No	-0.0266403813520431	0.0516599597699611	0.63326610677899	0.740434217156973	CPLM	1.99	6	6	0
pstC	ResistanceType	No	-0.0357551252960325	0.07043165400431	0.638405963840857	0.740745851174124	CPLM	1.99	6	6	0
hisA	ResistanceType	No	0.0191205655952839	0.0394807588994111	0.65349485921881	0.752509231827721	CPLM	1.99	6	6	0
hisD	ResistanceType	No	-0.019661708377195	0.0457819538917621	0.689707459303661	0.788237096347041	CPLM	1.99	6	6	0
malE	ResistanceType	No	0.0273058841009772	0.0649675991317961	0.695862402353793	0.789336456401318	CPLM	1.01	6	6	0
mglA	ResistanceType	No	0.032784865166516	0.0858720626117233	0.722034604385195	0.81295748049296	CPLM	1.01	6	6	0
hisG	ResistanceType	No	-0.0150030999972069	0.0414448215669666	0.735664605914573	0.822213383080993	CPLM	1.99	6	6	0
hisC	ResistanceType	No	-0.0130858132712649	0.0399354153143095	0.759590868219275	0.842757751600948	CPLM	1.99	6	6	0
cirA	ResistanceType	No	-0.027043771304132	0.0873663142735369	0.772362258149848	0.848410505640469	CPLM	1.99	6	6	0
hdeB	ResistanceType	No	0.0119592698839508	0.0392600678366545	0.775849080815955	0.848410505640469	CPLM	1.01	6	6	0
rmf	ResistanceType	No	-0.00804069026056395	0.0315176130288604	0.811212832421031	0.87449893991487	CPLM	1.01	6	6	0
yicM	ResistanceType	No	-0.0161473067579348	0.0615811420104773	0.80610810869854	0.87449893991487	CPLM	1.99	6	6	0
